Month/Year: 05/2013
Station Location: LOS ANGELES INTERNATIONAL AIRPORT (23174)
Lat: 33.938
Lon: -118.388
Elev: 97 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
23174,20130514,0253,11,FEW009, ,10.00, , , ,61, ,16.1, ,59, ,14.8, ,57, ,13.9, , 87, , 8, ,230, , , ,29.56, , , , , ,29.90, ,AA, , , ,29.91, 
23174,20130514,0341,11,BKN007, ,10.00, , , ,61, ,16.0, ,59, ,14.8, ,57, ,14.0, , 87, ,15, ,240, , , ,29.56, , , , , ,M, ,SP, , , ,29.91, 
23174,20130514,0353,11,BKN007, ,10.00, , , ,60, ,15.6, ,58, ,14.6, ,57, ,13.9, , 90, ,13, ,250, , , ,29.57, , , , , ,29.91, ,AA, , , ,29.92, 
23174,20130514,0404,11,SCT007, ,10.00, , , ,61, ,16.0, ,58, ,14.2, ,55, ,13.0, , 81, ,11, ,260, , , ,29.57, , , , , ,M, ,SP, , , ,29.92, 
23174,20130514,0450,11,BKN007, , 6.00, ,BCFG BR, ,59, ,15.0, ,57, ,13.7, ,55, ,13.0, , 87, , 7, ,240, , , ,29.58, , , , , ,M, ,SP, , , ,29.93, 
23174,20130514,0453,11,BKN007, , 6.00, ,BCFG BR, ,59, ,15.0, ,57, ,14.0, ,56, ,13.3, , 90, , 8, ,240, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130514,0553,11,BKN009 BKN220, , 6.00, ,BCFG BR, ,62, ,16.7, ,59, ,15.0, ,57, ,13.9, , 84, , 7, ,220, , , ,29.60, , , , , ,29.94, ,AA, , , ,29.95, 
23174,20130514,0653,11,BKN009, , 6.00, ,BR, ,63, ,17.2, ,60, ,15.6, ,58, ,14.4, , 84, , 5, ,260, , , ,29.62, , , , , ,29.96, ,AA, , , ,29.97, 
23174,20130514,0709,11,SCT009 SCT100 BKN160, , 6.00, ,HZ, ,64, ,18.0, ,60, ,15.5, ,57, ,14.0, , 78, , 5, ,250, , , ,29.62, , , , , ,M, ,SP, , , ,29.97, 
23174,20130514,0753,11,FEW009 SCT100 BKN160, , 7.00, , , ,65, ,18.3, ,60, ,15.7, ,57, ,13.9, , 75, ,10, ,260, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130514,0853,11,FEW110 SCT160, , 7.00, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, , 68, , 7, ,250, , , ,29.63, , , , , ,29.98, ,AA, , , ,29.98, 
23174,20130514,0953,11,FEW017 SCT160, ,10.00, , , ,68, ,20.0, ,60, ,15.5, ,54, ,12.2, , 61, ,14, ,260, , , ,29.64, , , , , ,29.99, ,AA, , , ,29.99, 
23174,20130514,1053,11,FEW014 SCT160, ,10.00, , , ,68, ,20.0, ,60, ,15.8, ,55, ,12.8, , 63, , 8, ,270, , , ,29.63, , , , , ,29.98, ,AA, , , ,29.98, 
23174,20130514,1153,11,FEW014 SCT160, ,10.00, , , ,69, ,20.6, ,61, ,16.0, ,55, ,12.8, , 61, ,10, ,250, , , ,29.63, , , , , ,29.98, ,AA, , , ,29.98, 
23174,20130514,1253,11,FEW012 SCT180, ,10.00, , , ,69, ,20.6, ,61, ,16.0, ,55, ,12.8, , 61, ,14, ,260, , , ,29.62, , , , , ,29.97, ,AA, , , ,29.97, 
23174,20130514,1353,11,FEW012 SCT180, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, ,16, ,260, ,23, ,29.61, , , , , ,29.96, ,AA, , , ,29.96, 
23174,20130514,1453,11,FEW250, ,10.00, , , ,70, ,21.1, ,59, ,15.1, ,51, ,10.6, , 51, ,17, ,230, , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130514,1553,11,FEW250, ,10.00, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, , 68, ,17, ,260, , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130514,1653,11,FEW250, ,10.00, , , ,67, ,19.4, ,60, ,15.3, ,54, ,12.2, , 63, ,14, ,230, , , ,29.59, , , , , ,29.94, ,AA, , , ,29.94, 
23174,20130514,1753,11,CLR, ,10.00, , , ,66, ,18.9, ,58, ,14.2, ,51, ,10.6, , 59, ,29, ,270, ,33, ,29.58, , , , , ,29.93, ,AA, , , ,29.93, 
23174,20130514,1853,11,CLR, , 8.00, , , ,63, ,17.2, ,58, ,14.3, ,54, ,12.2, , 73, ,15, ,260, , , ,29.60, , , , , ,29.95, ,AA, , , ,29.95, 
23174,20130514,1953,11,FEW013, , 9.00, , , ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, , 78, , 7, ,190, , , ,29.62, , , , , ,29.96, ,AA, , , ,29.97, 
23174,20130514,2053,11,CLR, , 8.00, , , ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, , 78, , 7, ,220, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130514,2153,11,CLR, , 9.00, , , ,61, ,16.1, ,57, ,13.6, ,53, ,11.7, , 75, , 7, ,250, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130514,2253,11,CLR, ,10.00, , , ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, , 78, , 6, ,260, , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130514,2353,11,CLR, ,10.00, , , ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, , 78, , 3, ,350, , , ,29.66, , , , , ,30.00, ,AA, , , ,30.01, 
23174,20130515,0053,11,CLR, ,10.00, , , ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, , 78, , 0, ,000, , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130515,0153,11,CLR, ,10.00, , , ,60, ,15.6, ,57, ,13.6, ,54, ,12.2, , 81, , 0, ,000, , , ,29.65, , , , , ,29.98, ,AA, , , ,30.00, 
23174,20130515,0253,11,FEW012 SCT020, ,10.00, , , ,59, ,15.0, ,56, ,13.1, ,53, ,11.7, , 81, , 3, ,100, , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130515,0259,11,FEW012 BKN018, ,10.00, , , ,59, ,15.0, ,56, ,13.4, ,54, ,12.0, , 84, , 3, ,100, , , ,29.65, , , , , ,M, ,SP, , , ,30.00, 
23174,20130515,0349,11,FEW012 SCT016, ,10.00, , , ,59, ,15.0, ,56, ,13.4, ,54, ,12.0, , 84, , 3, ,100, , , ,29.65, , , , , ,M, ,SP, , , ,30.00, 
23174,20130515,0353,11,FEW012 SCT016, ,10.00, , , ,59, ,15.0, ,56, ,13.1, ,53, ,11.7, , 81, , 3, ,080, , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130515,0430,11,FEW012 BKN016, , 8.00, ,BCFG, ,61, ,16.0, ,57, ,13.9, ,54, ,12.0, , 78, , 3, ,080, , , ,29.65, , , , , ,M, ,SP, , , ,30.00, 
23174,20130515,0453,11,BKN016, , 6.00, ,BCFG BR, ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, , 81, , 3, ,080, , , ,29.65, , , , , ,30.00, ,AA, , , ,30.00, 
23174,20130515,0553,11,BKN016, , 7.00, ,BCFG, ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, , 75, , 8, ,090, , , ,29.67, , , , , ,30.01, ,AA, , , ,30.02, 
23174,20130515,0653,11,SCT016 OVC019, , 7.00, ,BCFG, ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, , 70, , 6, ,120, , , ,29.68, , , , , ,30.02, ,AA, , , ,30.03, 
23174,20130515,0753,11,FEW016 BKN021, , 7.00, , , ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, , 70, , 6, ,100, , , ,29.69, , , , , ,30.03, ,AA, , , ,30.04, 
23174,20130515,0853,11,BKN023, , 8.00, , , ,66, ,18.9, ,59, ,15.0, ,54, ,12.2, , 65, , 0, ,000, , , ,29.69, , , , , ,30.04, ,AA, , , ,30.04, 
23174,20130515,0926,11,SCT025, , 8.00, , , ,68, ,20.0, ,60, ,15.5, ,54, ,12.0, , 61, , 3, ,VR , , , ,29.69, , , , , ,M, ,SP, , , ,30.04, 
23174,20130515,0953,11,SCT025, , 8.00, , , ,69, ,20.6, ,60, ,15.7, ,54, ,12.2, , 59, , 5, ,VR , , , ,29.69, , , , , ,30.04, ,AA, , , ,30.04, 
23174,20130515,1053,11,SCT027 SCT140, ,10.00, , , ,68, ,20.0, ,60, ,15.5, ,54, ,12.2, , 61, ,15, ,270, , , ,29.70, , , , , ,30.04, ,AA, , , ,30.05, 
23174,20130515,1153,11,SCT030 BKN140, , 9.00, , , ,68, ,20.0, ,60, ,15.8, ,55, ,12.8, , 63, ,11, ,230, , , ,29.69, , , , , ,30.03, ,AA, , , ,30.04, 
23174,20130515,1253,11,FEW032 SCT140 BKN200, ,10.00, , , ,69, ,20.6, ,60, ,15.7, ,54, ,12.2, , 59, ,11, ,280, , , ,29.67, , , , , ,30.02, ,AA, , , ,30.02, 
23174,20130515,1353,11,FEW050 SCT150 SCT200, ,10.00, , , ,69, ,20.6, ,61, ,16.0, ,55, ,12.8, , 61, ,13, ,250, , , ,29.66, , , , , ,30.00, ,AA, , , ,30.01, 
23174,20130515,1453,11,FEW250, ,10.00, , , ,68, ,20.0, ,60, ,15.8, ,55, ,12.8, , 63, ,15, ,260, , , ,29.64, , , , , ,29.99, ,AA, , , ,29.99, 
23174,20130515,1553,11,FEW012 SCT250, ,10.00, , , ,67, ,19.4, ,61, ,15.8, ,56, ,13.3, , 68, ,13, ,260, , , ,29.63, , , , , ,29.98, ,AA, , , ,29.98, 
23174,20130515,1653,11,FEW012 SCT250, ,10.00, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, , 68, ,14, ,270, , , ,29.62, , , , , ,29.97, ,AA, , , ,29.97, 
23174,20130515,1753,11,FEW012, , 9.00, , , ,64, ,17.8, ,59, ,14.9, ,55, ,12.8, , 73, ,11, ,260, , , ,29.61, , , , , ,29.96, ,AA, , , ,29.96, 
23174,20130515,1853,11,FEW250, , 9.00, , , ,62, ,16.7, ,57, ,13.8, ,53, ,11.7, , 73, ,10, ,250, , , ,29.62, , , , , ,29.96, ,AA, , , ,29.97, 
23174,20130515,1953,11,CLR, ,10.00, , , ,62, ,16.7, ,57, ,13.8, ,53, ,11.7, , 73, , 7, ,250, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130515,2053,11,CLR, ,10.00, , , ,62, ,16.7, ,57, ,13.8, ,53, ,11.7, , 73, , 5, ,240, , , ,29.63, , , , , ,29.98, ,AA, , , ,29.98, 
23174,20130515,2153,11,CLR, , 9.00, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, , 75, , 3, ,260, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130515,2250,11,FEW018 BKN029, ,10.00, , , ,63, ,17.0, ,58, ,14.6, ,55, ,13.0, , 75, , 3, ,270, , , ,29.63, , , , , ,M, ,SP, , , ,29.98, 
23174,20130515,2253,11,FEW018 BKN029, ,10.00, , , ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, , 78, , 3, ,VR , , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130515,2353,11,SCT018 BKN025, ,10.00, , , ,63, ,17.2, ,59, ,14.9, ,56, ,13.3, , 78, , 0, ,000, , , ,29.62, , , , , ,29.97, ,AA, , , ,29.97, 
23174,20130516,0053,11,OVC016, , 8.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, , 3, ,080, , , ,29.62, , , , , ,29.96, ,AA, , , ,29.97, 
23174,20130516,0153,11,OVC018, ,10.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, , 3, ,140, , , ,29.60, , , , , ,29.95, ,AA, , , ,29.95, 
23174,20130516,0253,11,OVC018, ,10.00, , , ,63, ,17.2, ,58, ,14.3, ,54, ,12.2, , 73, , 6, ,100, , , ,29.60, , , , , ,29.94, ,AA, , , ,29.95, 
23174,20130516,0353,11,OVC018, ,10.00, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, , 70, , 5, ,VR , , , ,29.60, , , , , ,29.94, ,AA, , , ,29.95, 
23174,20130516,0453,11,OVC018, ,10.00, , , ,63, ,17.2, ,58, ,14.3, ,54, ,12.2, , 73, , 5, ,100, , , ,29.61, , , , , ,29.95, ,AA, , , ,29.96, 
23174,20130516,0553,11,OVC020, ,10.00, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, , 70, , 3, ,080, , , ,29.62, , , , , ,29.97, ,AA, , , ,29.97, 
23174,20130516,0653,11,OVC020, , 9.00, , , ,64, ,17.8, ,58, ,14.3, ,53, ,11.7, , 68, , 5, ,080, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130516,0753,11,OVC022, , 9.00, , , ,64, ,17.8, ,58, ,14.3, ,53, ,11.7, , 68, , 0, ,000, , , ,29.63, , , , , ,29.98, ,AA, , , ,29.98, 
23174,20130516,0853,11,OVC024, , 9.00, , , ,66, ,18.9, ,59, ,14.7, ,53, ,11.7, , 63, , 6, ,130, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130516,0953,11,BKN026 BKN160, ,10.00, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, , 68, , 7, ,240, , , ,29.63, , , , , ,29.98, ,AA, , , ,29.98, 
23174,20130516,1053,11,BKN028 BKN160, ,10.00, , , ,66, ,18.9, ,60, ,15.6, ,56, ,13.3, , 70, , 9, ,230, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130516,1141,11,SCT020 BKN030 BKN160, , 9.00, , , ,66, ,19.0, ,60, ,15.3, ,55, ,13.0, , 68, , 9, ,260, , , ,29.62, , , , , ,M, ,SP, , , ,29.97, 
23174,20130516,1153,11,SCT020 BKN030 BKN160, ,10.00, , , ,67, ,19.4, ,61, ,15.8, ,56, ,13.3, , 68, , 9, ,250, , , ,29.62, , , , , ,29.97, ,AA, , , ,29.97, 
23174,20130516,1253,11,BKN032 BKN180, ,10.00, , , ,69, ,20.6, ,61, ,16.0, ,55, ,12.8, , 61, , 9, ,260, , , ,29.61, , , , , ,29.95, ,AA, , , ,29.96, 
23174,20130516,1353,11,SCT030 BKN180, ,10.00, , , ,68, ,20.0, ,61, ,16.0, ,56, ,13.3, , 66, ,15, ,270, , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130516,1453,11,FEW012 SCT029 SCT200, , 9.00, , , ,67, ,19.4, ,61, ,15.8, ,56, ,13.3, , 68, ,17, ,270, , , ,29.57, , , , , ,29.92, ,AA, , , ,29.92, 
23174,20130516,1553,11,FEW012 SCT027 BKN200, ,10.00, , , ,65, ,18.3, ,60, ,15.4, ,56, ,13.3, , 73, ,17, ,280, , , ,29.57, , , , , ,29.92, ,AA, , , ,29.92, 
23174,20130516,1653,11,FEW027 BKN200, ,10.00, , , ,64, ,17.8, ,59, ,14.9, ,55, ,12.8, , 73, ,18, ,280, , , ,29.57, , , , , ,29.91, ,AA, , , ,29.92, 
23174,20130516,1753,11,FEW027 SCT150 BKN200, ,10.00, , , ,63, ,17.2, ,58, ,14.3, ,54, ,12.2, , 73, ,13, ,270, , , ,29.57, , , , , ,29.91, ,AA, , , ,29.92, 
23174,20130516,1853,11,FEW150 SCT200, ,10.00, , , ,62, ,16.7, ,57, ,14.1, ,54, ,12.2, , 75, , 9, ,260, , , ,29.57, , , , , ,29.91, ,AA, , , ,29.92, 
23174,20130516,1953,11,BKN200, ,10.00, , , ,63, ,17.2, ,58, ,14.3, ,54, ,12.2, , 73, , 5, ,260, , , ,29.58, , , , , ,29.93, ,AA, , , ,29.93, 
23174,20130516,2053,11,BKN200, ,10.00, , , ,63, ,17.2, ,58, ,14.3, ,54, ,12.2, , 73, , 0, ,000, , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130516,2153,11,SCT250, ,10.00, , , ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, , 78, , 5, ,200, , , ,29.59, , , , , ,29.94, ,AA, , , ,29.94, 
23174,20130516,2251,11,FEW018 BKN029, ,10.00, , , ,63, ,17.0, ,58, ,14.6, ,55, ,13.0, , 75, , 0, ,000, , , ,29.59, , , , , ,M, ,SP, , , ,29.94, 
23174,20130516,2253,11,FEW018 BKN029, ,10.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, , 5, ,190, , , ,29.59, , , , , ,29.93, ,AA, , , ,29.94, 
23174,20130516,2353,11,FEW018 BKN029, ,10.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, , 3, ,VR , , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130517,0053,11,FEW020 OVC027, ,10.00, , , ,63, ,17.2, ,58, ,14.3, ,54, ,12.2, , 73, , 0, ,000, , , ,29.58, , , , , ,29.92, ,AA, , , ,29.93, 
23174,20130517,0153,11,FEW018 OVC026, ,10.00, , , ,63, ,17.2, ,58, ,14.3, ,54, ,12.2, , 73, , 3, ,170, , , ,29.56, , , , , ,29.91, ,AA, , , ,29.91, 
23174,20130517,0253,11,FEW018 OVC026, ,10.00, , , ,62, ,16.7, ,57, ,14.1, ,54, ,12.2, , 75, , 0, ,000, , , ,29.56, , , , , ,29.91, ,AA, , , ,29.91, 
23174,20130517,0353,11,FEW018 BKN028, ,10.00, , , ,62, ,16.7, ,57, ,14.1, ,54, ,12.2, , 75, , 3, ,160, , , ,29.57, , , , , ,29.91, ,AA, , , ,29.92, 
23174,20130517,0453,11,FEW018 BKN028, ,10.00, , , ,62, ,16.7, ,57, ,14.1, ,54, ,12.2, , 75, , 0, ,000, , , ,29.58, , , , , ,29.93, ,AA, , , ,29.93, 
23174,20130517,0512,11,FEW018 SCT028 BKN220, ,10.00, , , ,63, ,17.0, ,58, ,14.6, ,55, ,13.0, , 75, , 0, ,000, , , ,29.59, , , , , ,M, ,SP, , , ,29.94, 
23174,20130517,0553,11,FEW018 SCT028 BKN220, , 9.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, , 0, ,000, , , ,29.60, , , , , ,29.95, ,AA, , , ,29.95, 
23174,20130517,0611,11,SCT018 BKN020 BKN030, ,10.00, , , ,64, ,18.0, ,59, ,14.9, ,55, ,13.0, , 73, , 3, ,360, , , ,29.60, , , , , ,M, ,SP, , , ,29.95, 
23174,20130517,0637,11,FEW018 SCT020 BKN030, ,10.00, , , ,64, ,18.0, ,59, ,14.9, ,55, ,13.0, , 73, , 3, ,320, , , ,29.60, , , , , ,M, ,SP, , , ,29.95, 
23174,20130517,0653,11,FEW019 SCT023 BKN030, ,10.00, , , ,65, ,18.3, ,59, ,15.1, ,55, ,12.8, , 70, , 3, ,200, , , ,29.61, , , , , ,29.95, ,AA, , , ,29.96, 
23174,20130517,0723,11,BKN020 BKN030, , 9.00, , , ,64, ,18.0, ,59, ,14.9, ,55, ,13.0, , 73, , 0, ,000, , , ,29.61, , , , , ,M, ,SP, , , ,29.96, 
23174,20130517,0753,11,SCT017 BKN020 BKN030, , 9.00, , , ,65, ,18.3, ,60, ,15.4, ,56, ,13.3, , 73, , 8, ,260, , , ,29.62, , , , , ,29.96, ,AA, , , ,29.97, 
23174,20130517,0802,11,FEW017 SCT020 BKN030, , 9.00, , , ,66, ,19.0, ,60, ,15.3, ,55, ,13.0, , 68, , 3, ,290, , , ,29.62, , , , , ,M, ,SP, , , ,29.97, 
23174,20130517,0853,11,FEW017 SCT025 BKN200, , 9.00, , , ,67, ,19.4, ,60, ,15.5, ,55, ,12.8, , 66, , 7, ,240, , , ,29.62, , , , , ,29.96, ,AA, , , ,29.97, 
23174,20130517,0953,11,FEW020 SCT030 SCT200, , 9.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, ,13, ,250, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130517,1053,11,FEW025 SCT220, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, ,14, ,250, , , ,29.63, , , , , ,29.98, ,AA, , , ,29.98, 
23174,20130517,1153,11,FEW030 SCT250, ,10.00, , , ,70, ,21.1, ,61, ,16.2, ,55, ,12.8, , 59, ,14, ,230, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130517,1253,11,SCT014 SCT030, ,10.00, , , ,71, ,21.7, ,62, ,16.7, ,56, ,13.3, , 59, ,15, ,250, , , ,29.63, , , , , ,29.98, ,AA, , , ,29.98, 
23174,20130517,1353,11,SCT014 SCT030, ,10.00, , , ,69, ,20.6, ,62, ,16.6, ,57, ,13.9, , 66, ,16, ,260, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130517,1451,11,BKN015, ,10.00, , , ,68, ,20.0, ,62, ,16.3, ,57, ,14.0, , 68, ,15, ,280, , , ,29.62, , , , , ,M, ,SP, , , ,29.97, 
23174,20130517,1453,11,BKN015, ,10.00, , , ,68, ,20.0, ,62, ,16.3, ,57, ,13.9, , 68, ,13, ,260, , , ,29.62, , , , , ,29.96, ,AA, , , ,29.97, 
23174,20130517,1551,11,SCT015, ,10.00, , , ,66, ,19.0, ,61, ,15.9, ,57, ,14.0, , 73, ,13, ,270, , , ,29.62, , , , , ,M, ,SP, , , ,29.97, 
23174,20130517,1553,11,SCT015, ,10.00, , , ,67, ,19.4, ,61, ,16.1, ,57, ,13.9, , 70, ,15, ,270, , , ,29.62, , , , , ,29.96, ,AA, , , ,29.97, 
23174,20130517,1653,11,FEW015, ,10.00, , , ,66, ,18.9, ,60, ,15.6, ,56, ,13.3, , 70, , 7, ,260, , , ,29.61, , , , , ,29.95, ,AA, , , ,29.96, 
23174,20130517,1751,11,FEW005, ,10.00, , , ,64, ,18.0, ,58, ,14.6, ,54, ,12.0, , 70, ,11, ,250, , , ,29.61, , , , , ,M, ,SP, , , ,29.96, 
23174,20130517,1753,11,FEW005, ,10.00, , , ,65, ,18.3, ,59, ,14.8, ,54, ,12.2, , 68, , 9, ,260, , , ,29.61, , , , , ,29.96, ,AA, , , ,29.96, 
23174,20130517,1853,11,FEW005 SCT200, ,10.00, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, , 75, , 9, ,260, , , ,29.62, , , , , ,29.96, ,AA, , , ,29.97, 
23174,20130517,1953,11,FEW007, ,10.00, , , ,63, ,17.2, ,59, ,14.9, ,56, ,13.3, , 78, , 6, ,190, , , ,29.63, , , , , ,29.97, ,AA, , , ,29.98, 
23174,20130517,2053,11,FEW007, ,10.00, , , ,63, ,17.2, ,60, ,15.2, ,57, ,13.9, , 81, , 7, ,250, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130517,2153,11,CLR, ,10.00, , , ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, , 78, , 6, ,250, , , ,29.65, , , , , ,30.00, ,AA, , , ,30.00, 
23174,20130517,2253,11,FEW010, ,10.00, , , ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, , 78, , 5, ,220, , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130517,2353,11,FEW010, ,10.00, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, , 75, , 0, ,000, , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130518,0053,11,CLR, ,10.00, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, , 75, , 0, ,000, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130518,0153,11,SCT015, ,10.00, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, , 81, , 0, ,000, , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130518,0253,11,SCT015, ,10.00, , , ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, , 78, , 0, ,000, , , ,29.64, , , , , ,29.98, ,AA, , , ,29.99, 
23174,20130518,0353,11,SCT022, ,10.00, , , ,60, ,15.6, ,57, ,13.6, ,54, ,12.2, , 81, , 0, ,000, , , ,29.65, , , , , ,29.99, ,AA, , , ,30.00, 
23174,20130518,0453,11,SCT021, ,10.00, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, , 81, , 5, ,030, , , ,29.66, , , , , ,30.00, ,AA, , , ,30.01, 
23174,20130518,0523,11,SCT017 BKN025, ,10.00, , , ,61, ,16.0, ,58, ,14.2, ,55, ,13.0, , 81, , 3, ,VR , , , ,29.67, , , , , ,M, ,SP, , , ,30.02, 
23174,20130518,0553,11,SCT017 BKN025, ,10.00, , , ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, , 3, ,090, , , ,29.68, , , , , ,30.02, ,AA, , , ,30.03, 
23174,20130518,0616,11,FEW013 SCT017 SCT025, ,10.00, , , ,63, ,17.0, ,58, ,14.6, ,55, ,13.0, , 75, , 0, ,000, , , ,29.68, , , , , ,M, ,SP, , , ,30.03, 
23174,20130518,0653,11,SCT016, ,10.00, , , ,63, ,17.2, ,59, ,14.9, ,56, ,13.3, , 78, , 0, ,000, , , ,29.69, , , , , ,30.03, ,AA, , , ,30.04, 
23174,20130518,0708,11,BKN016, ,10.00, , , ,64, ,18.0, ,59, ,14.9, ,55, ,13.0, , 73, , 0, ,000, , , ,29.69, , , , , ,M, ,SP, , , ,30.04, 
23174,20130518,0753,11,BKN018, ,10.00, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, , 68, , 0, ,000, , , ,29.69, , , , , ,30.03, ,AA, , , ,30.04, 
23174,20130518,0853,11,BKN023, ,10.00, , , ,69, ,20.6, ,60, ,15.7, ,54, ,12.2, , 59, , 8, ,200, , , ,29.68, , , , , ,30.03, ,AA, , , ,30.03, 
23174,20130518,0905,11,SCT027, ,10.00, , , ,68, ,20.0, ,60, ,15.5, ,54, ,12.0, , 61, , 6, ,210, , , ,29.69, , , , , ,M, ,SP, , , ,30.04, 
23174,20130518,0953,11,SCT030, ,10.00, , , ,70, ,21.1, ,62, ,16.5, ,56, ,13.3, , 61, ,11, ,250, , , ,29.69, , , , , ,30.04, ,AA, , , ,30.04, 
23174,20130518,1053,11,FEW032, ,10.00, , , ,71, ,21.7, ,62, ,16.7, ,56, ,13.3, , 59, ,11, ,260, , , ,29.68, , , , , ,30.03, ,AA, , , ,30.03, 
23174,20130518,1153,11,FEW032, ,10.00, , , ,71, ,21.7, ,62, ,16.4, ,55, ,12.8, , 57, ,13, ,260, , , ,29.67, , , , , ,30.02, ,AA, , , ,30.02, 
23174,20130518,1253,11,FEW031, ,10.00, , , ,70, ,21.1, ,62, ,16.5, ,56, ,13.3, , 61, ,11, ,250, , , ,29.67, , , , , ,30.01, ,AA, , , ,30.02, 
23174,20130518,1353,11,FEW017 SCT030, ,10.00, , , ,71, ,21.7, ,63, ,17.0, ,57, ,13.9, , 61, ,13, ,250, , , ,29.66, , , , , ,30.01, ,AA, , , ,30.01, 
